_id,perfis,grauSatisfacao,observacao,tipoResposta,moduloPrincipal,versao
ObjectId(5fb25e2356efaa001be1f261),"[""ENFERMEIRO"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb25ed956efaa001be1f262),"[""CIRURGIÃO DENTISTA"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb2613e56efaa001be1f263),"[""OUTRO PROF. NÍVEL SUPERIOR"",""ESCUTA INICIAL""]",,,FECHADO,/cds/atendimento-individual,4.1.00
ObjectId(5fb2660156efaa001be1f264),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE - BARRETO"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL"",""ACS  - BARRETO - AGENDA""]",MUITO_SATISFEITO,,ENVIADO,/relatorios/producao/visita-domiciliar,4.1.00
ObjectId(5fb2699e56efaa001be1f265),"[""RECEPÇÃO"",""RECEPCAO PERFIL SMS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb26a5856efaa001be1f266),"[""OUTRO PROF. NÍVEL SUPERIOR"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb26de956efaa001be1f267),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb26e4b56efaa001be1f268),"[""RECEPÇÃO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb26eaf56efaa001be1f269),"[""OUTRO PROF. NÍVEL SUPERIOR"",""ESCUTA INICIAL""]",MUITO_SATISFEITO,,ENVIADO,/cidadao,4.1.00
ObjectId(5fb2708b56efaa001be1f26a),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb273fc56efaa001be1f26b),"[""AGENDA"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/visita-domiciliar,4.1.00
ObjectId(5fb276ad56efaa001be1f26c),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",INSATISFEITO,,ENVIADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb2770a56efaa001be1f26d),"[""ENFERMEIRO"",""ESCUTA INICIAL""]",,,FECHADO,/agenda,4.1.00
ObjectId(5fb2782356efaa001be1f26e),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM DOURADOS"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",INSATISFEITO,"Sistema apresenta falhas,lentidão,dificuldade de adicionar pessoas para consultas,agendamentos.",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb281e056efaa001be1f26f),"[""GERENTE DE UNIDADE DE SAÚDE""]",MUITO_INSATISFEITO,"registro anteriores perdido de pacts , isso é muito complicado para o acompanhamento do pact",ENVIADO,/agenda,4.1.00
ObjectId(5fb285cf56efaa001be1f270),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb285e456efaa001be1f271),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/relatorios/consolidados/cadastro-individual,4.1.00
ObjectId(5fb287bd56efaa001be1f272),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb2909156efaa001be1f273),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5fb295a656efaa001be1f274),"[""ACE - AGENTE DE COMBATE ÀS ENDEMIAS"",""ESCUTA INICIAL""]",INDIFERENTE,,ENVIADO,/cds/visita-domiciliar,4.1.00
ObjectId(5fb29bef56efaa001be1f275),"[""CIRURGIÃO DENTISTA"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb2a52c56efaa001be1f276),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cds/visita-domiciliar,4.1.00
ObjectId(5fb2b1e656efaa001be1f277),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",MUITO_SATISFEITO,,ENVIADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb2b2eb56efaa001be1f278),"[""ASB - AUXILIAR DE SAÚDE BUCAL"",""ESCUTA INICIAL""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb2b31456efaa001be1f279),"[""MÉDICO"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb2b40156efaa001be1f27a),"[""GERENTE DE UNIDADE DE SAÚDE""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb2b4cd56efaa001be1f27b),"[""ENFERMEIRO"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/cidadao,4.1.00
ObjectId(5fb2b52656efaa001be1f27c),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",,,FECHADO,/cds/atividade-coletiva,4.1.00
ObjectId(5fb2b7cb56efaa001be1f27d),"[""CIRURGIÃO DENTISTA"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb2b7d456efaa001be1f27e),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb2b88c56efaa001be1f27f),"[""AGENDA"",""RECEPÇÃO"",""ACE - AGENTE DE COMBATE ÀS ENDEMIAS"",""DIGITADOR"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/visita-domiciliar,4.1.00
ObjectId(5fb2b8af56efaa001be1f280),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/visita-domiciliar,4.1.00
ObjectId(5fb2b98a56efaa001be1f281),"[""MÉDICO"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb2c03d56efaa001be1f282),"[""COORDENADOR DA UBS"",""ENFERMEIRO""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5fb2c11056efaa001be1f283),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb2c26656efaa001be1f284),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",INDIFERENTE,"tudo o q se e digitado deve ser salvo de forma correta, mas nao acontece isso, tudo se perde e some apos digitado",ENVIADO,/cidadao,4.1.00
ObjectId(5fb2c74a56efaa001be1f285),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",INSATISFEITO,"impressão de relatórios que sempre esta dando problemas e as inconsistências, que continuam sem solução.",ENVIADO,/relatorios/producao/visita-domiciliar,4.1.00
ObjectId(5fb2ce4f56efaa001be1f286),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb2d39156efaa001be1f287),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb2d58b56efaa001be1f288),"[""RELATÓRIOS - SMS""]",,,FECHADO,/relatorios/consolidados/cadastro-individual,4.1.00
ObjectId(5fb2d80456efaa001be1f289),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",INSATISFEITO,,ENVIADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb2da2456efaa001be1f28a),"[""CIRURGIÃO DENTISTA"",""ESCUTA INICIAL""]",MUITO_INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb2e15456efaa001be1f28b),"[""OUTRO PROF. NÍVEL SUPERIOR"",""OUTROS PROFISSIONAIS DE NÍVEL SUPERIOR NASF"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5fb2efcc56efaa001be1f28c),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM AD""]",SATISFEITO,,ENVIADO,/cds/atendimento-domiciliar,4.1.00
ObjectId(5fb2f92256efaa001be1f28d),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb2f92356efaa001be1f28e),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb3224a56efaa001be1f28f),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb3a1eb56efaa001be1f290),"[""AGENDA"",""DIGITADOR"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb3b08d56efaa001be1f291),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb3b10456efaa001be1f292),"[""RECEPÇÃO"",""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""DIGITADOR"",""AGENDA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb3b2a656efaa001be1f293),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb3b85456efaa001be1f294),"[""GERENTE DE UNIDADE DE SAÚDE"",""RECEPÇÃO""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5fb3b9c856efaa001be1f295),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb3c59956efaa001be1f296),"[""AGENDA"",""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb3cc5856efaa001be1f297),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5fb3ccba56efaa001be1f298),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cds/atividade-coletiva,4.1.00
ObjectId(5fb3cedb56efaa001be1f299),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb3d5ce56efaa001be1f29a),"[""ESCUTA INICIAL"",""MÉDICO""]",MUITO_INSATISFEITO,"O sistema é pouco intuitivo, dificil abrir as abas e localizar os pacientes. Ainda falta um fluxograma que inclua todos os exames numa mesma aba para que possamos comara-los sem precisar abrir exame por exame. Sobre o cancelamento das medicações que deixaram de ser continuos, tambem dificil de excluir",ENVIADO,/cds/atendimento-individual,4.1.00
ObjectId(5fb3e62b56efaa001be1f29b),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM DOURADOS"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb3f04c56efaa001be1f29c),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb3f71b56efaa001be1f29d),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",,,FECHADO,/agenda,4.1.00
ObjectId(5fb4050a56efaa001be1f29e),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5fb4060356efaa001be1f29f),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb4072356efaa001be1f2a0),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/visita-domiciliar,4.1.00
ObjectId(5fb4078056efaa001be1f2a1),"[""ACE - AGENTE DE COMBATE ÀS ENDEMIAS"",""ESCUTA INICIAL""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb40aa956efaa001be1f2a2),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/procedimentos,4.1.00
ObjectId(5fb40d4056efaa001be1f2a3),"[""COORDENADOR DA UBS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb40dcd56efaa001be1f2a4),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb4184c56efaa001be1f2a5),"[""ACE - AGENTE DE COMBATE ÀS ENDEMIAS"",""ESCUTA INICIAL""]",,,FECHADO,/relatorios/consolidados/cadastro-domiciliar,4.1.00
ObjectId(5fb4240356efaa001be1f2a6),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cds/visita-domiciliar,4.1.00
ObjectId(5fb4466a56efaa001be1f2a7),"[""OUTRO PROF. NÍVEL SUPERIOR"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/atendimento-individual,4.1.00
ObjectId(5fb4cc2b56efaa001be1f2a8),"[""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb4ee7656efaa001be1f2a9),"[""COORDENADOR DA UBS"",""ESCUTA INICIAL"",""MÉDICO""]",MUITO_SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb4f0fe56efaa001be1f2aa),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""SMS PIRAÍ - NÍVEL MÉDIO""]",MUITO_SATISFEITO,acesso imediato,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb4f10956efaa001be1f2ab),"[""AGENDA"",""RECEPÇÃO"",""CIDADÃO"",""DIGITADOR"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb4f10e56efaa001be1f2ac),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb4f14156efaa001be1f2ad),"[""RECEPÇÃO"",""AGENDA"",""CIDADÃO"",""COORDENADOR DA UBS"",""DIGITADOR"",""ESCUTA INICIAL"",""ENFERMEIRO""]",,,NAO_RESPONDIDO,/agenda,4.1.00
ObjectId(5fb4f1ff56efaa001be1f2ae),"[""RECEPÇÃO"",""COORDENADOR DA UBS"",""ESCUTA INICIAL"",""ENFERMEIRO""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb4f30356efaa001be1f2af),"[""COORDENADOR DA UBS"",""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb4f47556efaa001be1f2b0),"[""ASB - AUXILIAR DE SAÚDE BUCAL"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5fb4f48156efaa001be1f2b1),"[""RECEPÇÃO"",""DIGITADOR"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",MUITO_INSATISFEITO,a busca por cidadao ficou muito lenta,ENVIADO,/cidadao,4.1.00
ObjectId(5fb4fd5956efaa001be1f2b2),"[""RECEPÇÃO""]",SATISFEITO,,ENVIADO,/agenda,4.1.00
ObjectId(5fb4fe8056efaa001be1f2b3),"[""ESCUTA INICIAL"",""DIGITADOR"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""OUTRO PROF. NÍVEL SUPERIOR"",""AGENDA""]",,,FECHADO,/agenda,4.1.00
ObjectId(5fb4ff4956efaa001be1f2b4),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb4ff4c56efaa001be1f2b5),"[""AGENDA"",""DIGITADOR"",""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb4ffa756efaa001be1f2b6),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb5001f56efaa001be1f2b7),"[""COORDENADOR DA UBS"",""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb5008156efaa001be1f2b8),"[""RECEPÇÃO"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb500b956efaa001be1f2b9),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb500f456efaa001be1f2ba),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb500f956efaa001be1f2bb),"[""ENFERMEIRO"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb5012056efaa001be1f2bc),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",MUITO_INSATISFEITO,,ENVIADO,/relatorios/producao/atendimento-individual,4.1.00
ObjectId(5fb501ca56efaa001be1f2bd),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM DOURADOS"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/registroTardio,4.1.00
ObjectId(5fb501dc56efaa001be1f2be),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",MUITO_INSATISFEITO,"O sistema está bem mais difícil de utilizar, não consigo inserir pacientes.",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb501fb56efaa001be1f2bf),"[""AGENDA"",""RECEPÇÃO"",""ESCUTA INICIAL"",""ENFERMEIRO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb5029b56efaa001be1f2c0),"[""ENFERMEIRO"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb503b356efaa001be1f2c1),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM DOURADOS"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",INSATISFEITO,"Demora para atualizar a pagina, muitos travamentos e demora para conectar com Datasus",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb504f956efaa001be1f2c2),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5fb5051656efaa001be1f2c3),"[""MÉDICO"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb5056956efaa001be1f2c4),"[""AGENDA"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5fb505df56efaa001be1f2c5),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5fb505df56efaa001be1f2c6),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5fb5063d56efaa001be1f2c7),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb5079d56efaa001be1f2c8),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM DOURADOS"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb5081c56efaa001be1f2c9),"[""GERENTE DE UNIDADE DE SAÚDE""]",,,FECHADO,/agenda,4.1.00
ObjectId(5fb5085856efaa001be1f2ca),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM DOURADOS"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb5090356efaa001be1f2cb),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5fb5097f56efaa001be1f2cc),"[""RECEPÇÃO"",""COORDENADOR DA UBS""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb50a6956efaa001be1f2cd),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM DOURADOS"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb50a6f56efaa001be1f2ce),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM DOURADOS"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb50e6956efaa001be1f2cf),"[""RECEPÇÃO""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb50ea356efaa001be1f2d0),"[""CIRURGIÃO DENTISTA"",""ESCUTA INICIAL""]",INDIFERENTE,"Prontuario muito compartimentado, dificulta a agilidade para busca de informações",ENVIADO,/agenda,4.1.00
ObjectId(5fb50f3656efaa001be1f2d1),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb5110456efaa001be1f2d2),"[""GERENTE DE UNIDADE DE SAÚDE"",""RECEPÇÃO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb5116a56efaa001be1f2d3),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5fb5143156efaa001be1f2d4),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",MUITO_INSATISFEITO,"Que o sistema fosse melhor,quando vou olhar meus cadastros está  tudo sumido.",ENVIADO,/cds/visita-domiciliar,4.1.00
ObjectId(5fb514f856efaa001be1f2d5),"[""COORDENADOR DA UBS"",""ENFERMEIRO"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb516c656efaa001be1f2d6),"[""ASB - AUXILIAR DE SAÚDE BUCAL"",""ESCUTA INICIAL""]",INSATISFEITO,,ENVIADO,/agenda,4.1.00
ObjectId(5fb518cc56efaa001be1f2d7),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5fb518e856efaa001be1f2d8),"[""RECEPÇÃO"",""SMS PIRAÍ - NÍVEL MÉDIO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5fb519d356efaa001be1f2d9),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb519d456efaa001be1f2da),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb519d556efaa001be1f2db),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb519d556efaa001be1f2dc),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb519d556efaa001be1f2dd),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb519d556efaa001be1f2de),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb519d556efaa001be1f2df),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb519d656efaa001be1f2e0),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb519d656efaa001be1f2e1),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb519d656efaa001be1f2e2),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb519d656efaa001be1f2e3),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb51ad756efaa001be1f2e4),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb51ed756efaa001be1f2e5),"[""RECEPÇÃO"",""DIGITADOR"",""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",MUITO_INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5fb52a6756efaa001be1f2e6),"[""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5fb5322156efaa001be1f2e7),"[""GERENTE DE UNIDADE DE SAÚDE"",""RECEPÇÃO""]",INDIFERENTE,os profissionais reclamam muito da instabilidade e especialmente a perda de dados,ENVIADO,/profissional,4.1.00
ObjectId(5fb5387356efaa001be1f2e8),"[""AGENDA"",""DIGITADOR"",""OUTRO PROF. NÍVEL SUPERIOR"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb53d3b56efaa001be1f2e9),"[""ACE - AGENTE DE COMBATE ÀS ENDEMIAS""]",SATISFEITO,,ENVIADO,/cds/visita-domiciliar,4.1.00
ObjectId(5fb544f556efaa001be1f2ea),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb5451b56efaa001be1f2eb),"[""CIRURGIÃO DENTISTA"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb552d556efaa001be1f2ec),"[""AGENDA"",""RECEPÇÃO"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb5534756efaa001be1f2ed),"[""MÉDICO"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5fb5547156efaa001be1f2ee),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
